37.549425,16.133243,660.0
37.549425,16.133243,660.0
37.549425,16.133243,660.0
37.549426,16.133247,660.0
37.549426,16.133247,660.0
37.549426,16.133247,660.0
37.549426,16.133247,660.0
37.549425,16.133248,660.0
37.549425,16.133248,660.0
37.549425,16.133248,660.0
37.549425,16.133248,660.0
37.549425,16.133249,660.0
37.549425,16.133249,660.0
37.549425,16.133249,660.0
37.549425,16.133249,660.0
37.549425,16.133249,660.0
37.549425,16.133249,660.0
37.549426,16.13325,660.0
37.549426,16.13325,660.0
37.549426,16.13325,660.0
37.549427,16.133251,660.0
37.549427,16.133251,660.0
37.549427,16.133251,660.0
37.549427,16.133251,660.0
37.549427,16.133252,660.0
37.549427,16.133252,660.0
37.549427,16.133252,660.0
37.549427,16.133252,660.0
37.549428,16.133252,660.0
37.549429,16.133253,660.0
37.549429,16.133253,660.0
37.549429,16.133255,660.0
37.549429,16.133255,660.0
37.549429,16.133255,660.0
37.54943,16.133256,660.0
37.54943,16.133256,660.0
37.54943,16.133256,660.0
37.54943,16.133256,660.0
37.549431,16.133257,660.0
37.549431,16.133257,660.0
37.549431,16.133257,660.0
37.549431,16.133257,660.0
37.549431,16.133257,660.0
37.549431,16.133257,660.0
37.549431,16.133257,660.0
37.549432,16.133257,660.0
37.549431,16.133258,660.0
37.549431,16.133258,660.0
37.549431,16.133258,660.0
37.54943,16.133258,660.0
37.54943,16.133258,660.0
37.549429,16.133259,660.0
37.549423,16.13326,659.0
37.549384,16.133262,660.0
37.549369,16.133263,660.0
37.549352,16.133264,660.0
37.549352,16.133264,660.0
37.549034,16.133224,668.0
37.548997,16.133202,667.0
37.548911,16.133178,670.0
37.548911,16.133178,670.0
37.548894,16.133174,671.0
37.548877,16.133178,671.0
37.548877,16.133172,671.0
37.548877,16.133172,672.0
37.548877,16.133172,672.0
37.54886,16.13317,672.0
37.548849,16.133172,673.0
37.548808,16.133178,674.0
37.548808,16.133178,674.0
37.548808,16.133178,674.0
37.548792,16.1332,674.0
37.548792,16.1332,674.0
37.548792,16.1332,674.0
37.548792,16.1332,675.0
37.548792,16.133216,675.0
37.548776,16.133216,675.0
37.548776,16.133216,675.0
37.548776,16.133216,675.0
37.548776,16.133216,675.0
37.548776,16.133216,675.0
37.548762,16.133233,675.0
37.548762,16.133233,675.0
37.548762,16.133233,675.0
37.548762,16.133233,675.0
37.548762,16.133233,676.0
37.548748,16.133254,676.0
37.548748,16.133254,676.0
37.548748,16.133254,676.0
37.548748,16.133277,676.0
37.548721,16.133302,676.0
37.548721,16.133302,676.0
37.548721,16.133302,676.0
37.548721,16.133302,676.0
37.548703,16.133328,676.0
37.548703,16.133328,676.0
37.548709,16.133328,676.0
37.548703,16.133328,676.0
37.548703,16.133386,676.0
37.548684,16.133386,676.0
37.548684,16.133386,676.0
37.548678,16.133417,677.0
37.548672,16.133417,677.0
37.548672,16.133417,677.0
37.548672,16.133417,677.0
37.548662,16.13343,677.0
37.548662,16.13343,677.0
37.548662,16.13343,677.0
37.548643,16.133517,678.0
37.548643,16.133517,678.0
37.548643,16.133517,678.0
37.548614,16.133624,680.0
37.548607,16.133696,680.0
37.548568,16.133831,680.0
37.548517,16.13393,684.0
37.548469,16.13404,687.0
37.548432,16.13404,687.0
37.548436,16.134061,687.0
37.548372,16.134136,690.0
37.548342,16.13417,690.0
37.548342,16.13417,692.0
37.548342,16.134185,693.0
37.548312,16.1342,693.0
37.548283,16.134315,694.0
37.548183,16.134379,698.0
37.548125,16.134435,699.0
37.548088,16.13447,699.0
37.548048,16.134499,699.0
37.548005,16.134516,699.0
37.548005,16.134516,699.0
37.547983,16.13452,699.0
37.547961,16.134521,699.0
37.54794,16.134519,699.0
37.54794,16.134519,699.0
37.54794,16.134519,699.0
37.547919,16.134515,700.0
37.547919,16.134515,700.0
37.547919,16.134515,700.0
37.547919,16.134507,701.0
37.547879,16.134495,701.0
37.547879,16.134495,701.0
37.547879,16.134495,701.0
37.547844,16.13448,701.0
37.547844,16.13448,701.0
37.547844,16.134442,701.0
37.547827,16.134442,701.0
37.547827,16.134442,701.0
37.547827,16.134442,701.0
37.547827,16.134442,702.0
37.547812,16.134419,702.0
37.547812,16.134419,702.0
37.547812,16.134419,702.0
37.547812,16.134419,702.0
37.547812,16.134419,702.0
37.547798,16.134395,702.0
37.547798,16.134395,702.0
37.547798,16.134395,702.0
37.547798,16.13437,702.0
37.547785,16.13437,702.0
37.547785,16.13437,702.0
37.547785,16.13437,702.0
37.547785,16.13437,703.0
37.547774,16.134344,703.0
37.547774,16.134344,703.0
37.547764,16.134318,703.0
37.547764,16.134318,703.0
37.547757,16.13429,703.0
37.547757,16.13429,703.0
37.547757,16.13429,703.0
37.547757,16.13429,704.0
37.547748,16.134263,704.0
